,BOD-Removal rate,COD-Removal rate,NH4-Removal rate,TN-Removal rate,TP-Removal rate,Gammaproteobacteria,Bacteroidia,Unclassified,Alphaproteobacteria,Others,Clostridia,Anaerolineae,Parcubacteria,Polyangia,Planctomycetes,Verrucomicrobiae,Bdellovibrionia,Chlamydiae,Oligoflexia,Phycisphaerae,Gracilibacteria,Actinobacteria,Bacilli,Microgenomatia,Babeliae,ABY1,Saccharimonadia,Acidimicrobiia,Omnitrophia,Cyanobacteriia,Acidobacteriae,Myxococcia,Nanoarchaeia,Thermoleophilia,Blastocatellia,OM190,Spirochaetia,Nitrospiria,Chloroflexia,Kiritimatiellae,Ignavibacteria,Desulfuromonadia,Campylobacteria,Gemmatimonadetes,Vicinamibacteria,Fimbriimonadia,Vampirivibrionia,Desulfovibrionia,Negativicutes,Holophagae,Leptospirae,metagenome,Kapabacteria,Lineage IIb,Desulfobacteria,Hydrogenedentia
1026,0.908450704,36.23311,0.616541353,0.348189415,1.360973,40.91796875,21.4609375,2.1640625,5.2109375,2.359375,0.27734375,2.859375,0.27734375,6.4375,0.6328125,1.8984375,0.53515625,0.16015625,0.30859375,1.2578125,0.2890625,0.23046875,0.12109375,0.0625,0.109375,0.0625,0.05078125,0.5859375,0.25390625,0.109375,0.48828125,0.73046875,0.203125,0.37890625,1.6796875,0.859375,0.0234375,3.078125,0.09375,0.03515625,0.25,0.4296875,0.58984375,0.45703125,0.39453125,0.109375,0.3203125,0.0703125,0.015625,0.05078125,0.22265625,0.19140625,0.24609375,0.2578125,0.046875,0.14453125
1027,0.908450704,36.23311,0.616541353,0.348189415,1.360973,41.328125,21.79296875,2.23828125,5.45703125,2.203125,0.3046875,2.6953125,0.23046875,5.58984375,0.65625,1.66015625,0.54296875,0.140625,0.28515625,1.0390625,0.328125,0.328125,0.1640625,0.08203125,0.0546875,0.0234375,0.03515625,0.69921875,0.15625,0.08203125,0.5390625,0.6015625,0.140625,0.52734375,1.60546875,0.62109375,0.02734375,4.140625,0.17578125,0.0234375,0.28515625,0.359375,0.5546875,0.41015625,0.40234375,0.15234375,0.2265625,0.02734375,0.0078125,0.046875,0.19140625,0.16015625,0.30078125,0.18359375,0.015625,0.15625
1028,0.908450704,36.23311,0.616541353,0.348189415,1.360973,20.79296875,20.41015625,2.921875,8.890625,6.0625,1.31640625,3.5078125,1.24609375,5.37109375,1.21875,2.1171875,0.6484375,0.46484375,0.71875,2.2265625,0.203125,0.328125,0.1640625,0.3828125,0.3828125,0.21875,1.48046875,0.82421875,0.6953125,0.11328125,0.5546875,0.5546875,0.7109375,0.1796875,2.609375,1.4765625,0.02734375,3.66796875,0.2265625,0.03125,0.1171875,0.21484375,2.26953125,1.48828125,0.3671875,0.95703125,0.4140625,0.0390625,0.0546875,0.046875,0.30859375,0.21484375,0.23046875,0.4765625,0.00390625,0.05078125
1029,0.908450704,36.23311,0.616541353,0.348189415,1.360973,40.38671875,19.2265625,2.3359375,5.9375,2.49609375,0.55078125,2.62890625,0.28125,5.421875,0.7109375,1.85546875,0.4765625,0.13671875,0.375,1.03515625,0.26953125,0.37109375,0.15625,0.0546875,0.078125,0.02734375,0.06640625,0.7890625,0.21875,0.1171875,0.66796875,0.63671875,0.17578125,0.5625,1.70703125,0.7421875,0.046875,5.6328125,0.15234375,0.0234375,0.28125,0.37890625,0.63671875,0.35546875,0.55078125,0.16015625,0.19921875,0.0390625,0.015625,0.0390625,0.26171875,0.1875,0.1875,0.19921875,0.03515625,0.12109375
1030,0.908450704,36.23311,0.616541353,0.348189415,1.360973,42.07421875,19.8828125,2.30078125,5.72265625,2.5078125,0.375,2.453125,0.2421875,5.62890625,0.71875,1.71875,0.546875,0.17578125,0.30078125,1.26953125,0.30859375,0.28125,0.125,0.109375,0.09375,0.0390625,0.03515625,0.73828125,0.15234375,0.0625,0.546875,0.625,0.203125,0.5546875,1.359375,0.796875,0.046875,4.34765625,0.125,0.03125,0.2265625,0.38671875,0.58203125,0.39453125,0.4375,0.15234375,0.23046875,0.06640625,0.015625,0.0546875,0.15234375,0.171875,0.2109375,0.2890625,0.0390625,0.08984375
1031,0.967567568,36.23311,2.475801,10.25516,1.360973,35.95703125,22.75,1.9296875,5.703125,3.88671875,0.625,3.19921875,1.6171875,4.46875,0.85546875,1.85546875,0.58203125,0.296875,0.37109375,0.72265625,0.27734375,0.25390625,0.1640625,0.14453125,0.06640625,0.16015625,0.046875,0.41796875,0.36328125,0.11328125,0.59375,0.46875,0.15625,0.57421875,1.87890625,0.4921875,0.03515625,3.69140625,0.1953125,0.02734375,0.71484375,0.33203125,1.30078125,0.140625,0.203125,0.16796875,0.1953125,0.09765625,0.0625,0.14453125,0.48046875,0.125,0.26171875,0.765625,0.02734375,0.0390625
1032,0.967567568,36.23311,2.475801,10.25516,1.360973,36.02734375,24.0546875,2.03515625,5.24609375,4.27734375,0.4375,2.91796875,1.7890625,4.25,0.859375,2.0234375,0.62109375,0.21875,0.4375,0.75390625,0.31640625,0.2265625,0.09375,0.13671875,0.08984375,0.28515625,0.07421875,0.34375,0.42578125,0.08203125,0.59765625,0.3828125,0.18359375,0.3671875,2.10546875,0.671875,0.01953125,3.18359375,0.11328125,0.00390625,0.6484375,0.24609375,0.5703125,0.16796875,0.375,0.203125,0.32421875,0.05859375,0.03125,0.12890625,0.5234375,0.1875,0.24609375,0.5859375,0.01953125,0.03125
1033,0.967567568,36.23311,2.475801,10.25516,1.360973,37.390625,22.76171875,1.76953125,5.31640625,4.19140625,0.4609375,3.16796875,1.39453125,4.8984375,1.03125,1.671875,0.609375,0.23046875,0.421875,0.71484375,0.28125,0.27734375,0.10546875,0.15625,0.07421875,0.21875,0.0625,0.4921875,0.3828125,0.11328125,0.48828125,0.41015625,0.18359375,0.52734375,2.02734375,0.4296875,0.0390625,3.515625,0.2109375,0.0078125,0.81640625,0.3125,0.41015625,0.1328125,0.19140625,0.1171875,0.2578125,0.07421875,0.0234375,0.10546875,0.59375,0.08203125,0.25390625,0.55859375,0.01953125,0.015625
1034,0.967567568,36.23311,2.475801,10.25516,1.360973,33.0390625,27.10546875,2.0703125,4.0703125,4.078125,0.7734375,3.50390625,1.99609375,3.421875,1.046875,1.94140625,0.5859375,0.25,0.4765625,0.57421875,0.37109375,0.17578125,0.171875,0.171875,0.078125,0.2890625,0.078125,0.3359375,0.41796875,0.171875,0.53515625,0.296875,0.1484375,0.27734375,1.9375,0.49609375,0.05078125,3.8203125,0.15234375,0.01171875,0.61328125,0.2265625,1.5625,0.08203125,0.2265625,0.1328125,0.26171875,0.08984375,0.0625,0.05859375,0.56640625,0.08984375,0.296875,0.69140625,0.07421875,0.04296875
1035,0.967567568,36.23311,2.475801,10.25516,1.360973,34.8203125,25.78515625,2.07421875,4.03515625,4.6484375,0.578125,3.14453125,1.96875,3.76171875,0.84375,2.046875,0.56640625,0.296875,0.46875,0.640625,0.4140625,0.203125,0.15625,0.171875,0.1171875,0.33203125,0.06640625,0.3125,0.5859375,0.203125,0.54296875,0.28125,0.1953125,0.30078125,2.19921875,0.578125,0.05078125,3.33203125,0.203125,0,0.62890625,0.2265625,0.5703125,0.11328125,0.1796875,0.15625,0.26953125,0.05859375,0.04296875,0.078125,0.56640625,0.1328125,0.26953125,0.6953125,0.0546875,0.03125
1036,0.967567568,36.23311,2.475801,10.25516,1.360973,36.19921875,21.96875,1.9140625,5.59375,4.10546875,0.46484375,3.21484375,1.45703125,5.296875,1.12109375,1.87109375,0.66015625,0.19921875,0.41796875,0.88671875,0.22265625,0.296875,0.109375,0.11328125,0.07421875,0.22265625,0.06640625,0.5390625,0.3046875,0.15234375,0.63671875,0.43359375,0.12109375,0.6953125,1.6171875,0.515625,0.03515625,3.93359375,0.28125,0.015625,0.7421875,0.3359375,0.38671875,0.1328125,0.33984375,0.109375,0.25,0.04296875,0.01171875,0.140625,0.57421875,0.15625,0.28125,0.625,0.07421875,0.0390625
1037,0.967567568,36.23311,2.475801,10.25516,1.360973,36.1875,26.67578125,1.765625,4.25390625,4.4375,0.57421875,2.44921875,1.66796875,4.3671875,0.5703125,2.03125,0.62890625,0.25,0.359375,0.6484375,0.30078125,0.15625,0.25,0.16796875,0.09375,0.19140625,0.05078125,0.16015625,0.56640625,0.12109375,0.4765625,0.3359375,0.15625,0.2109375,1.94140625,0.58203125,0.0390625,1.91796875,0.125,0.01953125,0.56640625,0.28515625,1.66796875,0.1484375,0.22265625,0.19140625,0.21484375,0.1015625,0.078125,0.1015625,0.5390625,0.13671875,0.25390625,0.68359375,0.03515625,0.04296875
1038,0.967567568,36.23311,2.475801,10.25516,1.360973,36.6875,23.28515625,1.8984375,5.4765625,4.3203125,0.42578125,3.203125,1.28515625,5.09375,0.90625,1.74609375,0.6015625,0.21484375,0.39453125,0.86328125,0.2421875,0.28125,0.15234375,0.14453125,0.078125,0.23828125,0.03515625,0.4921875,0.3046875,0.1171875,0.54296875,0.53125,0.16015625,0.44921875,1.8046875,0.5703125,0.0390625,3.4375,0.2578125,0.015625,0.52734375,0.27734375,0.5390625,0.15234375,0.18359375,0.10546875,0.17578125,0.05078125,0.01953125,0.0859375,0.53125,0.1015625,0.22265625,0.6484375,0.046875,0.03515625
1039,0.967567568,36.23311,2.475801,10.25516,1.360973,37.82421875,25.19140625,1.95703125,4.95703125,3.8671875,0.2890625,2.66796875,1.38671875,4.1875,0.89453125,1.80078125,0.609375,0.21484375,0.32421875,0.75390625,0.2734375,0.16796875,0.171875,0.10546875,0.06640625,0.19140625,0.0625,0.33203125,0.44921875,0.10546875,0.578125,0.34765625,0.1640625,0.3046875,2.1796875,0.65234375,0.015625,2.94140625,0.09375,0.0078125,0.8203125,0.25,0.3359375,0.08203125,0.25390625,0.19140625,0.22265625,0.05859375,0.02734375,0.0703125,0.5625,0.11328125,0.26171875,0.56640625,0.015625,0.03125
1040,0.967567568,36.23311,2.475801,10.25516,1.360973,34.4765625,28.08984375,1.9140625,4.14453125,4.81640625,0.54296875,2.60546875,1.7734375,4.234375,0.66796875,2.05078125,0.734375,0.26953125,0.37109375,0.7578125,0.421875,0.15625,0.13671875,0.14453125,0.10546875,0.21484375,0.03515625,0.2578125,0.6015625,0.1015625,0.48828125,0.421875,0.19921875,0.23046875,1.80859375,0.55859375,0.046875,1.61328125,0.0859375,0.01171875,0.38671875,0.3125,1.7421875,0.15234375,0.15234375,0.140625,0.27734375,0.08984375,0.05078125,0.09375,0.46484375,0.109375,0.2421875,0.60546875,0.046875,0.04296875
1041,0.967567568,36.23311,2.475801,10.25516,1.360973,36.26953125,27.109375,2.1328125,4.23828125,4.02734375,0.453125,2.6015625,1.625,3.8125,0.609375,1.81640625,0.6875,0.25,0.4921875,0.58203125,0.3671875,0.125,0.14453125,0.16015625,0.12890625,0.3125,0.0390625,0.21875,0.5390625,0.1015625,0.55859375,0.33203125,0.1953125,0.2109375,2.01953125,0.53515625,0.03125,2.5703125,0.09765625,0.01171875,0.87890625,0.29296875,0.72265625,0.1015625,0.26953125,0.1875,0.25390625,0.05859375,0.0234375,0.06640625,0.53125,0.203125,0.2734375,0.671875,0.01953125,0.0390625
1042,0.967567568,36.23311,2.475801,10.25516,1.360973,35.87109375,24.66796875,2.1953125,5.5703125,4.05859375,0.5,2.94140625,1.60546875,4.1953125,0.94140625,1.73828125,0.64453125,0.30078125,0.40234375,0.66796875,0.30859375,0.19921875,0.140625,0.15234375,0.125,0.1640625,0.06640625,0.36328125,0.41015625,0.1640625,0.5625,0.38671875,0.140625,0.4296875,2.13671875,0.55078125,0.02734375,3.29296875,0.16015625,0.0078125,0.7265625,0.203125,0.421875,0.125,0.20703125,0.26171875,0.21875,0.0546875,0.02734375,0.08984375,0.59765625,0.08984375,0.2734375,0.54296875,0.02734375,0.04296875
1043,0.976,36.23311,0.146428571,10.25516,0.823913043,35.625,21.2734375,0.7109375,8.421875,0.3671875,1.27734375,0.9453125,0.16796875,8.484375,0.11328125,1.109375,0.98828125,0.41015625,0.140625,0.00390625,0.58984375,1.01171875,0.34765625,0.04296875,0.05859375,0.015625,0.05078125,0.6875,0.00390625,0.0078125,0.02734375,0.29296875,0,0.01171875,0.09765625,0.25,0.0234375,0,0.01953125,0,0.00390625,0.1015625,0.5390625,0.25390625,0.1640625,0.015625,1.296875,0.1484375,0.1953125,13.2265625,0.3046875,0,0.046875,0,0,0.125
1044,0.976,36.23311,0.146428571,10.25516,0.823913043,38.29296875,19.828125,0.5078125,8.96875,1.125,1.375,0.80078125,0.10546875,5.56640625,0.1640625,1.05078125,0.62109375,0.36328125,0.1171875,0.0234375,0.3984375,3.08984375,0.6484375,0.05078125,0.04296875,0.0546875,0.05859375,0.734375,0.0078125,0.00390625,0.10546875,0.2421875,0.01953125,0.0859375,0.1875,0.19140625,0.46484375,0.01171875,0.0390625,0.046875,0.0390625,0.1953125,0.49609375,0.4375,0.125,0.01953125,0.9453125,0.359375,0.1328125,11.11328125,0.29296875,0.0078125,0.046875,0,0.26171875,0.1328125
1045,0.976,36.23311,0.146428571,10.25516,0.823913043,37.9921875,18.86328125,0.51171875,10.81640625,0.5078125,0.99609375,0.8515625,0.0625,6.94921875,0.22265625,0.9765625,0.796875,0.4609375,0.11328125,0.03125,0.43359375,1.18359375,0.41015625,0.04296875,0.0625,0.015625,0.08203125,0.7265625,0,0.10546875,0.0546875,0.26171875,0,0.0703125,0.1875,0.19140625,0.05078125,0,0.01171875,0.00390625,0.00390625,0.08984375,0.18359375,0.34375,0.19140625,0.0390625,0.671875,0.05078125,0.1015625,13.7265625,0.19921875,0,0.05859375,0,0.19140625,0.1015625
1046,0.95,0.880368098,0.849473684,10.25516,0.75,29.49609375,29.859375,2.015625,6.5078125,1.48828125,0.6953125,1.875,1.2734375,10.6484375,0.734375,1.3359375,0.29296875,0.140625,0.55078125,0.7265625,0.17578125,2.29296875,0.11328125,0.0234375,0.046875,0.109375,0.2109375,1.11328125,0.0078125,0.01171875,0.29296875,0.1484375,0.0078125,0.16015625,0.3984375,0.52734375,0.13671875,1.3359375,0.16015625,0.0546875,1.94921875,0.12890625,0.19921875,0.9765625,0.26171875,0.12109375,0.17578125,0.046875,0.04296875,0.06640625,0.77734375,0.06640625,0.08984375,0.03515625,0.0234375,0.0703125
1047,0.95,0.880368098,0.849473684,10.25516,0.75,29.2578125,30.296875,2.08203125,6.62890625,1.80078125,0.56640625,1.56640625,1.28125,11.02734375,0.71484375,1.2578125,0.421875,0.12109375,0.609375,0.625,0.19140625,1.89453125,0.140625,0.03515625,0.05078125,0.125,0.2109375,1.078125,0.0078125,0.00390625,0.3125,0.1328125,0.015625,0.12109375,0.4765625,0.5859375,0.11328125,1.12890625,0.0859375,0.08203125,1.96484375,0.12890625,0.125,0.84375,0.3359375,0.1796875,0.1796875,0.05078125,0.0625,0.06640625,0.73828125,0.0703125,0.08203125,0.03515625,0.0234375,0.0625
1048,0.95,0.880368098,0.849473684,10.25516,0.75,27.68359375,32.078125,2.4453125,6.34375,1.59765625,0.5859375,1.6328125,1.46484375,11.97265625,0.7109375,1.1953125,0.33984375,0.14453125,0.66015625,0.71875,0.21484375,1.921875,0.12109375,0.03515625,0.04296875,0.17578125,0.17578125,0.9375,0.01171875,0,0.234375,0.171875,0.00390625,0.14453125,0.35546875,0.51171875,0.12890625,0.83203125,0.09375,0.05078125,1.31640625,0.07421875,0.1484375,0.9375,0.203125,0.10546875,0.21484375,0.0546875,0.06640625,0.10546875,0.78515625,0.0546875,0.08203125,0.046875,0.01953125,0.046875
1049,0.928571429,36.23311,2.475801,10.25516,1.360973,36.69921875,42.11328125,0.5,5.95703125,0.77734375,0.4765625,1.03515625,0.5390625,4.328125,0.21484375,2.0859375,0.3203125,0.015625,0.09375,0.125,0.328125,1.4609375,0.125,0.02734375,0,0.0078125,0.11328125,0.375,0,0.00390625,0.43359375,0.12890625,0,0.01171875,0.0625,0.03515625,0.17578125,0.00390625,0.0078125,0.05859375,0.08203125,0.10546875,0.08203125,0.08203125,0.14453125,0.03515625,0.0234375,0.13671875,0.09765625,0.0546875,0.296875,0.05078125,0.046875,0,0.0078125,0.11328125
1050,0.928571429,36.23311,2.475801,10.25516,1.360973,40.31640625,37.78515625,0.53125,6.67578125,0.8359375,0.3515625,1.1328125,0.47265625,4.06640625,0.18359375,2.0390625,0.34375,0.01171875,0.1015625,0.21875,0.35546875,1.3828125,0.1015625,0.02734375,0,0.00390625,0.12109375,0.4375,0,0,0.48046875,0.1015625,0,0.0078125,0.05859375,0.0390625,0.1328125,0,0.01171875,0.046875,0.125,0.05859375,0.07421875,0.15234375,0.203125,0.04296875,0.01171875,0.171875,0.05859375,0.02734375,0.3828125,0.0703125,0.06640625,0,0.0078125,0.171875
1051,0.928571429,36.23311,2.475801,10.25516,1.360973,39.93359375,38.44140625,0.57421875,5.86328125,0.71484375,0.48046875,1.234375,0.46484375,4.0390625,0.25390625,2.0859375,0.3359375,0,0.109375,0.11328125,0.4921875,1.8125,0.125,0.03125,0.00390625,0,0.13671875,0.54296875,0,0.00390625,0.5625,0.109375,0,0.015625,0.046875,0.02734375,0.08984375,0,0.00390625,0.046875,0.15234375,0.046875,0.0390625,0.08984375,0.12890625,0.01953125,0.0078125,0.16015625,0.0546875,0.0234375,0.3125,0.0859375,0.05859375,0,0,0.125
1052,0.953125,0.868888889,2.475801,10.25516,0.787755102,22.48828125,38.8984375,0.91015625,4.625,1.67578125,0.5546875,2.4296875,2.31640625,4.6015625,0.90234375,0.8046875,1.6953125,0.23828125,0.16015625,0.25,0.6640625,4.40234375,0.2890625,0.0859375,0.2734375,0.12109375,2.2109375,1.89453125,0,0.00390625,0.56640625,0.46484375,0.00390625,0.6796875,0.36328125,0.9375,0.05078125,0.09765625,0.0390625,0.0078125,1.01171875,0.11328125,0.05859375,0.8046875,0.23828125,0.23046875,0.05859375,0.03125,0.04296875,1.1796875,0.2265625,0.015625,0.109375,0.0625,0.01171875,0.09765625
1053,0.953125,0.868888889,2.475801,10.25516,0.787755102,21.609375,38.90234375,0.85546875,4.9453125,1.6953125,0.51953125,2.61328125,3.57421875,4.38671875,0.859375,0.796875,1.62109375,0.2109375,0.1015625,0.2734375,0.609375,4.44140625,0.13671875,0.08984375,0.21484375,0.14453125,3.11328125,1.79296875,0,0,0.546875,0.25,0,0.6171875,0.25390625,0.8828125,0.02734375,0.10546875,0.046875,0.00390625,0.84765625,0.0625,0.03515625,0.67578125,0.1640625,0.234375,0.08203125,0.01953125,0.0390625,1.18359375,0.14453125,0.015625,0.08984375,0.03125,0.00390625,0.12890625
1054,0.953125,0.868888889,2.475801,10.25516,0.787755102,20.7109375,40.44140625,0.8125,4.96484375,1.828125,0.4453125,2.45703125,3.2421875,4.1171875,0.98828125,0.84375,1.18359375,0.2421875,0.09765625,0.28125,0.56640625,4.45703125,0.11328125,0.08984375,0.28125,0.1015625,2.9140625,2.015625,0,0,0.453125,0.19921875,0,0.6015625,0.30078125,1,0.01171875,0.140625,0.0234375,0.01171875,1.12890625,0.06640625,0.02734375,0.90625,0.1953125,0.2109375,0.0234375,0.04296875,0.03125,1.03515625,0.1484375,0,0.08984375,0.0546875,0,0.1015625
1055,0.968911917,36.23311,2.475801,0.813172043,0.826027397,36.2109375,26.17578125,0.83984375,8.72265625,0.5390625,0.71875,1.3828125,0.1875,6.125,0.79296875,2.44921875,0.7109375,0.1484375,0.33203125,0.21484375,0.85546875,4.19140625,0.1953125,0.05859375,0.05078125,0.0078125,0.2734375,1.2734375,0,0.0078125,0.52734375,0.2109375,0.00390625,0.10546875,0.16015625,0.21875,0.0625,0.0703125,0.04296875,0,0.0078125,0.3046875,0.08984375,0.61328125,0.1953125,0.73046875,0.2890625,0.1171875,0.06640625,3.0078125,0.265625,0.1484375,0.1953125,0.01171875,0.01171875,0.078125
1056,0.968911917,36.23311,2.475801,0.813172043,0.826027397,34.125,27.796875,0.875,8.26953125,0.41796875,0.70703125,1.31640625,0.2109375,7.01953125,0.59375,3.171875,0.828125,0.16796875,0.30859375,0.24609375,0.984375,3.1953125,0.21484375,0.05859375,0.0390625,0.0390625,0.28125,0.99609375,0.00390625,0.01953125,0.578125,0.19921875,0.0078125,0.078125,0.2421875,0.33203125,0.05078125,0.04296875,0.015625,0.0078125,0.00390625,0.3046875,0.05859375,0.74609375,0.19921875,0.5546875,0.28515625,0.13671875,0.0703125,3.37109375,0.33984375,0.0859375,0.19921875,0.0078125,0.0078125,0.1875
1057,0.968911917,36.23311,2.475801,0.813172043,0.826027397,34.76953125,32.3359375,0.80859375,7.56640625,0.3828125,0.34375,1.40234375,0.16796875,5.63671875,0.41015625,2.82421875,0.78515625,0.11328125,0.38671875,0.26171875,0.92578125,1.625,0.10546875,0.05859375,0.05859375,0.03515625,0.35546875,0.5546875,0,0.0078125,0.3984375,0.20703125,0,0.0390625,0.29296875,0.29296875,0.0234375,0.03125,0.01171875,0.0078125,0.0078125,0.3359375,0.046875,0.7265625,0.09375,0.875,0.25,0.1015625,0.03125,3.4609375,0.265625,0.14453125,0.2421875,0.01171875,0.01171875,0.16796875
1058,0.957446809,36.23311,0.966666667,-0.129032258,0.908108108,40.14453125,28.72265625,2.109375,4.8984375,1.328125,0.37109375,3.03515625,1.265625,3.7734375,0.328125,0.69140625,0.51171875,0.34375,0.41796875,1.0546875,1.03125,0.99609375,0.13671875,0.06640625,0.125,0.05859375,0.3515625,0.38671875,0.0078125,0.0078125,0.35546875,0.46875,0.00390625,0.09375,1.203125,0.359375,0.04296875,0.36328125,0.0078125,0.06640625,1.3515625,0.28125,0.04296875,0.3125,0.2734375,0.73828125,0.25390625,0.10546875,0.078125,0.16015625,0.5625,0.13671875,0.38671875,0.00390625,0.0703125,0.11328125
1059,0.957446809,36.23311,0.966666667,-0.129032258,0.908108108,41.68359375,26.0703125,1.87109375,5.37109375,1.3359375,0.55859375,3.28125,1.3671875,3.76171875,0.49609375,0.6171875,0.390625,0.37890625,0.4140625,1.078125,0.96484375,1.453125,0.05859375,0.09765625,0.1640625,0.09375,0.34375,0.5390625,0.00390625,0.03125,0.33203125,0.48046875,0.00390625,0.140625,0.984375,0.375,0.03515625,0.51953125,0.0390625,0.08984375,1.0859375,0.30859375,0.03125,0.33984375,0.23828125,0.7109375,0.3515625,0.08203125,0.02734375,0.12109375,0.65625,0.10546875,0.39453125,0.01953125,0.0078125,0.09375
1060,0.957446809,36.23311,0.966666667,-0.129032258,0.908108108,41.0625,24.328125,2.12890625,5.70703125,1.58203125,0.59375,3.6328125,1.08984375,3.8125,0.53515625,0.62890625,0.45703125,0.34765625,0.40625,1.01171875,0.88671875,1.796875,0.3359375,0.0625,0.13671875,0.0859375,0.38671875,0.71875,0,0.0390625,0.39453125,0.50390625,0,0.25390625,1.140625,0.4609375,0.04296875,0.8359375,0.05078125,0.0703125,1.046875,0.25390625,0.015625,0.3515625,0.24609375,0.69921875,0.3125,0.09375,0.04296875,0.21875,0.57421875,0.13671875,0.3515625,0.01171875,0.00390625,0.11328125
1061,0.920792079,36.23311,0.916129032,0.753870968,0.733333333,59.84765625,21.79296875,1.0390625,2.94921875,0.48828125,0.21875,0.21484375,0.41015625,3.3046875,0.39453125,1.2109375,0.140625,0.0625,0.171875,0.50390625,0.38671875,0.71484375,0.08984375,0.0078125,0.00390625,0.0078125,0.0703125,0.19140625,0.00390625,0.00390625,0.1875,0.11328125,0.0078125,0.21875,0.63671875,0.109375,0.0078125,0.2265625,0.01171875,0.02734375,0.12109375,0.0234375,0.20703125,0.09375,0.0859375,0.16015625,0.1796875,0.0546875,0.04296875,2,0.6171875,0.09765625,0.49609375,0.00390625,0.01171875,0.02734375
1062,0.920792079,36.23311,0.916129032,0.753870968,0.733333333,60.05078125,21.15234375,1.1015625,3.00390625,0.5078125,0.234375,0.2890625,0.55859375,3.125,0.33984375,1.40625,0.1328125,0.0625,0.1796875,0.54296875,0.44921875,0.87109375,0.0703125,0.00390625,0.0390625,0,0.05078125,0.20703125,0.01171875,0.0078125,0.1484375,0.14453125,0.00390625,0.2421875,0.45703125,0.1015625,0.0078125,0.18359375,0.0078125,0.03125,0.078125,0.02734375,0.1796875,0.140625,0.05859375,0.12890625,0.2109375,0.0625,0.04296875,2.10546875,0.73046875,0.07421875,0.390625,0.0078125,0.0078125,0.02734375
1063,0.920792079,36.23311,0.916129032,0.753870968,0.733333333,61.515625,18.6875,1.12109375,3.15625,0.6171875,0.35546875,0.40234375,0.6640625,3.01171875,0.59375,1.10546875,0.1796875,0.078125,0.16015625,0.5234375,0.3984375,0.91015625,0.109375,0.00390625,0.05859375,0.01953125,0.10546875,0.265625,0.00390625,0.00390625,0.140625,0.08984375,0,0.3125,0.31640625,0.12109375,0.00390625,0.45703125,0.03515625,0.03125,0.07421875,0.03515625,0.15234375,0.078125,0.07421875,0.046875,0.20703125,0.02734375,0.0625,2.31640625,0.82421875,0.07421875,0.40625,0.01953125,0.0078125,0.03515625
1064,0.987804878,0.95505618,0.930357143,0.742903226,0.92244898,59.2734375,13.1640625,1.78125,5.07421875,0.8046875,0.390625,0.99609375,0.51953125,5.73828125,0.7421875,0.9609375,0.27734375,0.265625,0.2890625,0.375,0.1953125,0.24609375,0.0703125,0.05859375,0.01953125,0.0234375,0.03515625,0.65625,0.0703125,0.0078125,0.1640625,0.7265625,0.04296875,0.953125,1.13671875,0.58984375,0.00390625,1.7578125,0.06640625,0,0.09765625,0.05078125,0.05859375,0.33203125,0.41796875,0.24609375,0.3203125,0.0234375,0.01171875,0.19921875,0.30078125,0.08984375,0.3359375,0.0234375,0.01171875,0.00390625
1065,0.987804878,0.95505618,0.930357143,0.742903226,0.92244898,61.078125,11.91015625,1.5859375,5.32421875,0.80078125,0.37890625,0.92578125,0.515625,5.4453125,0.71484375,0.83984375,0.29296875,0.203125,0.296875,0.390625,0.1328125,0.24609375,0.09765625,0.0703125,0.0390625,0.01953125,0.0234375,0.921875,0.0390625,0.02734375,0.1171875,0.65625,0.03125,1.10546875,1.05859375,0.4765625,0.0078125,1.91796875,0.09375,0.00390625,0.0625,0.0625,0.05078125,0.39453125,0.32421875,0.20703125,0.3125,0.0078125,0.00390625,0.2109375,0.22265625,0.09765625,0.2265625,0.015625,0,0.01171875
1066,0.987804878,0.95505618,0.930357143,0.742903226,0.92244898,56.9140625,15.63671875,1.7734375,4.703125,0.8203125,0.515625,0.8671875,0.53125,5.46484375,0.6328125,0.90625,0.34375,0.26953125,0.34765625,0.40234375,0.21484375,0.21484375,0.12890625,0.06640625,0.04296875,0.01953125,0.0390625,0.53125,0.0625,0.01171875,0.19140625,0.80859375,0.0390625,0.9140625,1.12109375,0.50390625,0.0234375,2.0234375,0.0625,0.00390625,0.09375,0.06640625,0.2109375,0.45703125,0.3046875,0.328125,0.2734375,0.046875,0.03125,0.19921875,0.29296875,0.1015625,0.38671875,0.03125,0.01171875,0.01171875
1067,0.993197279,36.23311,2.475801,0.765806452,0.808955224,51.7890625,14.828125,1.0234375,5.20703125,0.984375,0.30078125,1.7734375,0.58984375,9.23828125,0.74609375,1.30078125,0.31640625,0.2578125,0.16015625,0.45703125,0.28125,1.48046875,0.078125,0.0234375,0.015625,0.0390625,0.07421875,0.375,0.0234375,0.00390625,0.3671875,0.55859375,0.0234375,0.1796875,0.9296875,0.4453125,0.01171875,1.01953125,0.08984375,0.0234375,0.15625,0.0546875,0.1171875,0.4765625,0.203125,0.15234375,0.17578125,0.046875,0.0546875,2.39453125,0.265625,0.109375,0.59765625,0.046875,0.00390625,0.12890625
